PWM,RPM
116.113,1380.0
100.512,1410.0
100.478,1410.0
116.113,1380.0
100.512,1410.0
116.147,1380.0
100.546,1410.0
100.512,1410.0
100.478,1410.0
116.113,1380.0
100.512,1410.0
100.478,1410.0
116.113,1380.0
100.512,1410.0
116.147,1380.0
100.546,1410.0
100.512,1410.0
116.147,1380.0
100.546,1410.0
116.181,1380.0
100.58,1410.0
100.546,1410.0
100.512,1410.0
116.147,1380.0
100.546,1410.0
100.512,1410.0
116.147,1380.0
116.215,1380.0
100.614,1410.0
100.58,1410.0
116.215,1380.0
100.614,1410.0
100.58,1410.0
100.546,1410.0
100.512,1410.0
116.147,1380.0
116.215,1380.0
100.614,1410.0
100.58,1410.0
116.215,1380.0
100.614,1410.0
100.58,1410.0
100.546,1410.0
100.513,1410.0
116.148,1380.0
116.216,1380.0
100.615,1410.0
100.581,1410.0
116.216,1380.0
100.615,1410.0
100.581,1410.0
100.547,1410.0
100.513,1410.0
116.148,1380.0
116.216,1380.0
100.615,1410.0
100.581,1410.0
116.216,1380.0
100.615,1410.0
100.581,1410.0
100.547,1410.0
116.182,1380.0
100.581,1410.0
100.547,1410.0
116.182,1380.0
100.581,1410.0
100.547,1410.0
116.182,1380.0
100.581,1410.0
100.547,1410.0
116.182,1380.0
100.581,1410.0
100.547,1410.0
116.182,1380.0
100.581,1410.0
100.547,1410.0
116.182,1380.0
100.581,1410.0
116.216,1380.0
100.615,1410.0
100.581,1410.0
100.547,1410.0
100.513,1410.0
116.148,1380.0
116.216,1380.0
100.615,1410.0
100.581,1410.0
116.216,1380.0
100.615,1410.0
100.581,1410.0
100.547,1410.0
116.182,1380.0
100.581,1410.0
100.547,1410.0
116.182,1380.0
100.581,1410.0
100.547,1410.0
116.182,1380.0
100.581,1410.0
100.547,1410.0
100.513,1410.0
116.148,1380.0
100.547,1410.0
100.513,1410.0
116.148,1380.0
100.547,1410.0
100.513,1410.0
100.479,1410.0
116.114,1380.0
100.513,1410.0
116.148,1380.0
100.547,1410.0
100.513,1410.0
100.479,1410.0
100.445,1410.0
116.08,1380.0
100.479,1410.0
116.114,1380.0
100.513,1410.0
100.479,1410.0
116.114,1380.0
100.513,1410.0
100.479,1410.0
100.445,1410.0
116.08,1380.0
100.479,1410.0
100.445,1410.0
116.08,1380.0
100.479,1410.0
116.114,1380.0
100.513,1410.0
84.81,1440.0
116.012,1380.0
100.411,1410.0
116.046,1380.0
116.114,1380.0
100.513,1410.0
100.479,1410.0
100.445,1410.0
100.411,1410.0
116.046,1380.0
100.445,1410.0
116.08,1380.0
100.479,1410.0
100.445,1410.0
116.08,1380.0
100.479,1410.0
100.445,1410.0
100.411,1410.0
100.377,1410.0
116.012,1380.0
116.08,1380.0
100.479,1410.0
100.445,1410.0
100.411,1410.0
116.046,1380.0
100.445,1410.0
100.411,1410.0
100.377,1410.0
116.012,1380.0
100.411,1410.0
100.377,1410.0
116.012,1380.0
100.411,1410.0
116.046,1380.0
100.445,1410.0
100.411,1410.0
100.377,1410.0
100.343,1410.0
115.978,1380.0
100.377,1410.0
100.343,1410.0
115.978,1380.0
100.377,1410.0
100.343,1410.0
115.978,1380.0
100.377,1410.0
100.343,1410.0
115.978,1380.0
100.377,1410.0
100.343,1410.0
115.978,1380.0
100.377,1410.0
100.343,1410.0
100.309,1410.0
115.944,1380.0
100.343,1410.0
100.309,1410.0
115.944,1380.0
100.343,1410.0
100.309,1410.0
115.944,1380.0
100.343,1410.0
100.309,1410.0
115.944,1380.0
100.343,1410.0
100.309,1410.0
115.944,1380.0
100.343,1410.0
115.978,1380.0
100.377,1410.0
100.343,1410.0
100.309,1410.0
115.944,1380.0
100.343,1410.0
115.978,1380.0
100.377,1410.0
100.343,1410.0
100.309,1410.0
115.944,1380.0
100.343,1410.0
115.978,1380.0
100.377,1410.0
100.343,1410.0
115.978,1380.0
100.377,1410.0
100.343,1410.0
100.309,1410.0
115.944,1380.0
100.343,1410.0
115.978,1380.0
100.377,1410.0
116.012,1380.0
100.411,1410.0
100.377,1410.0
100.343,1410.0
100.309,1410.0
115.944,1380.0
100.343,1410.0
115.978,1380.0
100.377,1410.0
116.012,1380.0
100.411,1410.0
100.377,1410.0
116.012,1380.0
100.411,1410.0
100.377,1410.0
100.343,1410.0
115.978,1380.0
100.377,1410.0
116.012,1380.0
100.411,1410.0
100.377,1410.0
100.343,1410.0
100.309,1410.0
115.944,1380.0
100.343,1410.0
115.978,1380.0
100.377,1410.0
100.343,1410.0
115.978,1380.0
100.377,1410.0
100.343,1410.0
100.309,1410.0
115.944,1380.0
100.343,1410.0
115.978,1380.0
100.377,1410.0
100.343,1410.0
100.309,1410.0
115.944,1380.0
100.343,1410.0
100.309,1410.0
115.944,1380.0
100.343,1410.0
115.978,1380.0
100.377,1410.0
100.343,1410.0
115.978,1380.0
100.377,1410.0
100.343,1410.0
115.978,1380.0
100.377,1410.0
100.343,1410.0
115.978,1380.0
100.377,1410.0
116.012,1380.0
100.411,1410.0
100.377,1410.0
116.012,1380.0
100.411,1410.0
100.377,1410.0
100.343,1410.0
100.309,1410.0
115.944,1380.0
116.012,1380.0
100.411,1410.0
100.377,1410.0
100.343,1410.0
115.978,1380.0
100.377,1410.0
100.343,1410.0
115.978,1380.0
100.377,1410.0
100.343,1410.0
115.978,1380.0
100.377,1410.0
116.012,1380.0
100.411,1410.0
100.377,1410.0
100.343,1410.0
100.309,1410.0
115.944,1380.0
100.343,1410.0
115.978,1380.0
100.377,1410.0
100.343,1410.0
100.309,1410.0
115.944,1380.0
100.343,1410.0
115.978,1380.0
100.377,1410.0
100.343,1410.0
115.978,1380.0
100.377,1410.0
100.343,1410.0
100.309,1410.0
115.944,1380.0
100.343,1410.0
115.978,1380.0
100.377,1410.0
100.343,1410.0
115.978,1380.0
100.377,1410.0
100.343,1410.0
100.309,1410.0
115.944,1380.0
116.012,1380.0
100.411,1410.0
100.377,1410.0
100.343,1410.0
115.978,1380.0
100.377,1410.0
100.343,1410.0
100.309,1410.0
115.944,1380.0
116.012,1380.0
100.411,1410.0
100.377,1410.0
116.012,1380.0
100.411,1410.0
100.377,1410.0
116.012,1380.0
100.411,1410.0
100.377,1410.0
116.012,1380.0
100.411,1410.0
100.377,1410.0
116.012,1380.0
100.411,1410.0
100.377,1410.0
116.012,1380.0
100.411,1410.0
100.377,1410.0
116.012,1380.0
100.411,1410.0
100.377,1410.0
116.012,1380.0
100.411,1410.0
100.377,1410.0
100.343,1410.0
115.978,1380.0
100.377,1410.0
116.012,1380.0
100.411,1410.0
100.377,1410.0
116.012,1380.0
100.411,1410.0
100.377,1410.0
100.343,1410.0
100.309,1410.0
115.944,1380.0
116.012,1380.0
100.411,1410.0
116.046,1380.0
100.445,1410.0
100.411,1410.0
100.377,1410.0
100.344,1410.0
115.979,1380.0
116.047,1380.0
100.446,1410.0
100.412,1410.0
116.047,1380.0
100.446,1410.0
100.412,1410.0
116.047,1380.0
100.446,1410.0
116.081,1380.0
100.48,1410.0
100.446,1410.0
116.081,1380.0
100.48,1410.0
100.446,1410.0
100.412,1410.0
116.047,1380.0
116.115,1380.0
100.514,1410.0
116.149,1380.0
100.548,1410.0
100.514,1410.0
100.48,1410.0
116.115,1380.0
100.514,1410.0
100.48,1410.0
116.115,1380.0
100.514,1410.0
116.149,1380.0
100.548,1410.0
100.514,1410.0
100.48,1410.0
116.115,1380.0
100.514,1410.0
116.149,1380.0
100.548,1410.0
100.514,1410.0
116.149,1380.0
100.548,1410.0
100.514,1410.0
116.149,1380.0
100.548,1410.0
100.514,1410.0
116.149,1380.0
100.548,1410.0
100.514,1410.0
116.149,1380.0
100.548,1410.0
100.514,1410.0
116.149,1380.0
100.548,1410.0
100.514,1410.0
116.149,1380.0
100.548,1410.0
100.514,1410.0
116.149,1380.0
100.548,1410.0
100.514,1410.0
116.149,1380.0
100.548,1410.0
100.514,1410.0
116.149,1380.0
100.548,1410.0
116.183,1380.0
100.582,1410.0
100.548,1410.0
116.183,1380.0
100.582,1410.0
100.548,1410.0
116.183,1380.0
116.251,1380.0
100.65,1410.0
100.616,1410.0
100.582,1410.0
100.548,1410.0
116.183,1380.0
100.582,1410.0
116.217,1380.0
100.616,1410.0
100.582,1410.0
116.217,1380.0
100.616,1410.0
100.582,1410.0
116.217,1380.0
100.616,1410.0
100.582,1410.0
116.217,1380.0
100.616,1410.0
116.251,1380.0
100.65,1410.0
100.616,1410.0
100.582,1410.0
116.217,1380.0
100.616,1410.0
100.582,1410.0
116.217,1380.0
100.616,1410.0
100.582,1410.0
116.217,1380.0
100.616,1410.0
100.582,1410.0
116.217,1380.0
116.285,1380.0
100.684,1410.0
100.65,1410.0
100.616,1410.0
100.582,1410.0
116.217,1380.0
100.616,1410.0
116.251,1380.0
100.65,1410.0
100.616,1410.0
116.251,1380.0
100.65,1410.0
100.616,1410.0
116.251,1380.0
100.65,1410.0
100.616,1410.0
116.251,1380.0
116.319,1380.0
100.718,1410.0
100.684,1410.0
100.65,1410.0
100.616,1410.0
100.582,1410.0
116.217,1380.0
116.285,1380.0
100.684,1410.0
116.319,1380.0
100.718,1410.0
100.684,1410.0
100.65,1410.0
100.616,1410.0
116.251,1380.0
100.65,1410.0
116.285,1380.0
100.684,1410.0
100.65,1410.0
116.285,1380.0
100.684,1410.0
100.65,1410.0
100.616,1410.0
116.251,1380.0
116.319,1380.0
100.718,1410.0
100.684,1410.0
100.65,1410.0
100.616,1410.0
100.582,1410.0
116.217,1380.0
116.285,1380.0
100.684,1410.0
100.65,1410.0
116.285,1380.0
100.684,1410.0
100.65,1410.0
100.616,1410.0
100.582,1410.0
116.217,1380.0
116.285,1380.0
100.684,1410.0
116.319,1380.0
100.718,1410.0
100.684,1410.0
100.65,1410.0
100.616,1410.0
116.251,1380.0
100.65,1410.0
116.285,1380.0
116.353,1380.0
100.752,1410.0
100.718,1410.0
100.684,1410.0
100.65,1410.0
116.285,1380.0
100.684,1410.0
116.319,1380.0
100.718,1410.0
116.353,1380.0
100.752,1410.0
100.718,1410.0
100.684,1410.0
116.319,1380.0
100.718,1410.0
100.684,1410.0
116.319,1380.0
100.718,1410.0
116.353,1380.0
100.752,1410.0
100.718,1410.0
100.684,1410.0
116.319,1380.0
100.718,1410.0
100.684,1410.0
116.319,1380.0
100.718,1410.0
116.353,1380.0
100.752,1410.0
100.718,1410.0
100.684,1410.0
116.319,1380.0
100.718,1410.0
100.684,1410.0
116.319,1380.0
100.718,1410.0
116.353,1380.0
100.752,1410.0
100.718,1410.0
100.684,1410.0
100.65,1410.0
116.285,1380.0
116.353,1380.0
100.752,1410.0
100.718,1410.0
100.684,1410.0
100.65,1410.0
116.285,1380.0
100.684,1410.0
100.65,1410.0
116.285,1380.0
116.353,1380.0
100.752,1410.0
100.718,1410.0
100.684,1410.0
100.65,1410.0
100.616,1410.0
116.251,1380.0
116.319,1380.0
100.718,1410.0
100.684,1410.0
116.319,1380.0
100.718,1410.0
100.684,1410.0
100.65,1410.0
116.285,1380.0
100.684,1410.0
116.319,1380.0
100.718,1410.0
100.684,1410.0
116.319,1380.0
100.718,1410.0
100.684,1410.0
100.65,1410.0
116.285,1380.0
100.684,1410.0
116.319,1380.0
100.718,1410.0
100.684,1410.0
116.319,1380.0
100.718,1410.0
100.684,1410.0
100.65,1410.0
116.285,1380.0
100.684,1410.0
116.319,1380.0
100.718,1410.0
116.353,1380.0
100.752,1410.0
100.718,1410.0
116.353,1380.0
100.752,1410.0
100.718,1410.0
100.684,1410.0
116.319,1380.0
116.387,1380.0
100.786,1410.0
100.752,1410.0
100.718,1410.0
100.684,1410.0
100.65,1410.0
116.285,1380.0
116.353,1380.0
100.752,1410.0
100.718,1410.0
100.684,1410.0
116.319,1380.0
100.718,1410.0
100.684,1410.0
100.65,1410.0
116.285,1380.0
100.684,1410.0
100.65,1410.0
116.285,1380.0
100.684,1410.0
100.65,1410.0
100.616,1410.0
100.582,1410.0
116.217,1380.0
116.285,1380.0
100.684,1410.0
100.65,1410.0
100.616,1410.0
116.251,1380.0
100.65,1410.0
100.616,1410.0
100.582,1410.0
116.217,1380.0
100.514,1410.0
116.149,1380.0
100.548,1410.0
100.514,1410.0
116.149,1380.0
100.548,1410.0
116.183,1380.0
100.582,1410.0
100.548,1410.0
100.514,1410.0
116.149,1380.0
100.548,1410.0
100.514,1410.0
116.149,1380.0
100.548,1410.0
116.183,1380.0
100.582,1410.0
100.548,1410.0
100.514,1410.0
100.48,1410.0
116.115,1380.0
116.183,1380.0
100.582,1410.0
100.548,1410.0
100.514,1410.0
116.149,1380.0
100.548,1410.0
100.514,1410.0
100.48,1410.0
116.115,1380.0
100.514,1410.0
116.149,1380.0
100.548,1410.0
100.514,1410.0
100.48,1410.0
116.115,1380.0
100.514,1410.0
100.481,1410.0
100.447,1410.0
116.082,1380.0
100.481,1410.0
116.116,1380.0
100.515,1410.0
100.481,1410.0
100.447,1410.0
100.413,1410.0
116.048,1380.0
116.116,1380.0
100.515,1410.0
100.481,1410.0
100.447,1410.0
100.413,1410.0
100.379,1410.0
116.014,1380.0
100.413,1410.0
116.048,1380.0
116.116,1380.0
100.515,1410.0
100.481,1410.0
100.447,1410.0
100.413,1410.0
100.379,1410.0
116.014,1380.0
100.413,1410.0
116.048,1380.0
100.447,1410.0
100.413,1410.0
116.048,1380.0
100.447,1410.0
100.413,1410.0
100.379,1410.0
116.014,1380.0
100.413,1410.0
116.048,1380.0
100.447,1410.0
100.413,1410.0
116.048,1380.0
100.447,1410.0
100.413,1410.0
100.379,1410.0
100.345,1410.0
115.98,1380.0
116.048,1380.0
100.447,1410.0
100.413,1410.0
116.048,1380.0
100.447,1410.0
100.413,1410.0
100.379,1410.0
100.345,1410.0
115.98,1380.0
116.048,1380.0
100.447,1410.0
100.413,1410.0
100.379,1410.0
100.345,1410.0
115.98,1380.0
100.379,1410.0
100.345,1410.0
115.98,1380.0
116.048,1380.0
100.447,1410.0
100.413,1410.0
100.379,1410.0
100.345,1410.0
100.311,1410.0
115.946,1380.0
100.345,1410.0
115.98,1380.0
100.379,1410.0
116.014,1380.0
100.413,1410.0
100.379,1410.0
100.345,1410.0
100.311,1410.0
100.277,1410.0
115.912,1380.0
115.98,1380.0
100.379,1410.0
100.345,1410.0
100.311,1410.0
100.277,1410.0
115.912,1380.0
100.311,1410.0
115.946,1380.0
100.345,1410.0
100.311,1410.0
115.946,1380.0
100.345,1410.0
100.311,1410.0
100.277,1410.0
100.243,1410.0
115.878,1380.0
115.946,1380.0
100.345,1410.0
100.311,1410.0
100.277,1410.0
115.912,1380.0
100.311,1410.0
100.277,1410.0
100.243,1410.0
100.209,1410.0
115.844,1380.0
100.243,1410.0
115.878,1380.0
100.277,1410.0
100.243,1410.0
100.209,1410.0
100.175,1410.0
115.81,1380.0
115.878,1380.0
100.277,1410.0
100.243,1410.0
100.209,1410.0
115.844,1380.0
100.243,1410.0
100.209,1410.0
100.175,1410.0
115.81,1380.0
100.209,1410.0
100.175,1410.0
115.81,1380.0
100.209,1410.0
100.175,1410.0
115.81,1380.0
100.209,1410.0
100.175,1410.0
115.81,1380.0
100.209,1410.0
100.175,1410.0
115.81,1380.0
100.209,1410.0
100.175,1410.0
100.141,1410.0
100.107,1410.0
115.742,1380.0
115.81,1380.0
100.209,1410.0
100.175,1410.0
115.81,1380.0
100.209,1410.0
100.175,1410.0
100.141,1410.0
100.107,1410.0
115.742,1380.0
115.81,1380.0
100.209,1410.0
115.844,1380.0
100.243,1410.0
100.209,1410.0
100.175,1410.0
100.141,1410.0
115.776,1380.0
115.844,1380.0
100.243,1410.0
100.209,1410.0
100.175,1410.0
115.81,1380.0
100.209,1410.0
100.175,1410.0
115.708,1380.0
100.107,1410.0
100.073,1410.0
100.039,1410.0
100.005,1410.0
115.64,1380.0
100.039,1410.0
115.674,1380.0
100.073,1410.0
115.708,1380.0
100.107,1410.0
100.073,1410.0
84.37,1440.0
115.572,1380.0
115.64,1380.0
100.039,1410.0
115.674,1380.0
100.073,1410.0
100.039,1410.0
100.005,1410.0
115.64,1380.0
100.039,1410.0
100.005,1410.0
115.64,1380.0
100.039,1410.0
100.005,1410.0
115.64,1380.0
100.039,1410.0
100.005,1410.0
99.971,1410.0
115.606,1380.0
100.005,1410.0
99.971,1410.0
115.606,1380.0
100.005,1410.0
115.64,1380.0
100.039,1410.0
100.005,1410.0
99.971,1410.0
99.937,1410.0
115.572,1380.0
99.971,1410.0
99.937,1410.0
115.572,1380.0
115.64,1380.0
100.039,1410.0
84.336,1440.0
115.538,1380.0
99.937,1410.0
115.572,1380.0
99.971,1410.0
99.937,1410.0
115.572,1380.0
115.64,1380.0
84.37,1440.0
99.903,1410.0
115.538,1380.0
99.937,1410.0
115.572,1380.0
99.971,1410.0
99.937,1410.0
115.572,1380.0
99.971,1410.0
99.937,1410.0
99.903,1410.0
115.538,1380.0
99.937,1410.0
99.903,1410.0
115.538,1380.0
99.937,1410.0
115.572,1380.0
99.971,1410.0
99.937,1410.0
99.903,1410.0
99.869,1410.0
115.504,1380.0
115.572,1380.0
99.971,1410.0
99.937,1410.0
99.903,1410.0
115.538,1380.0
99.937,1410.0
99.903,1410.0
99.869,1410.0
115.504,1380.0
115.572,1380.0
99.971,1410.0
99.937,1410.0
99.903,1410.0
115.538,1380.0
99.937,1410.0
99.903,1410.0
115.538,1380.0
99.937,1410.0
115.572,1380.0
99.971,1410.0
99.937,1410.0
99.903,1410.0
115.538,1380.0
99.937,1410.0
115.572,1380.0
99.971,1410.0
99.937,1410.0
115.572,1380.0
99.971,1410.0
99.937,1410.0
115.572,1380.0
99.971,1410.0
99.937,1410.0
115.572,1380.0
99.971,1410.0
99.937,1410.0
115.572,1380.0
99.971,1410.0
99.937,1410.0
99.903,1410.0
115.538,1380.0
99.937,1410.0
115.572,1380.0
99.971,1410.0
99.937,1410.0
115.572,1380.0
99.971,1410.0
99.937,1410.0
99.903,1410.0
115.538,1380.0
99.937,1410.0
115.572,1380.0
99.971,1410.0
99.937,1410.0
99.903,1410.0
115.538,1380.0
99.937,1410.0
99.903,1410.0
99.869,1410.0
115.504,1380.0
99.903,1410.0
115.538,1380.0
99.937,1410.0
99.903,1410.0
115.538,1380.0
84.268,1440.0
115.47,1380.0
99.869,1410.0
115.504,1380.0
99.903,1410.0
99.869,1410.0
115.504,1380.0
99.903,1410.0
99.869,1410.0
99.835,1410.0
115.47,1380.0
99.869,1410.0
99.835,1410.0
115.47,1380.0
99.869,1410.0
115.504,1380.0
99.903,1410.0
99.869,1410.0
99.835,1410.0
99.801,1410.0
115.436,1380.0
115.504,1380.0
99.903,1410.0
99.869,1410.0
99.835,1410.0
99.801,1410.0
115.436,1380.0
115.504,1380.0
99.903,1410.0
99.869,1410.0
99.835,1410.0
115.47,1380.0
99.869,1410.0
99.835,1410.0
99.801,1410.0
115.436,1380.0
115.504,1380.0
99.903,1410.0
99.869,1410.0
99.835,1410.0
115.47,1380.0
99.869,1410.0
99.835,1410.0
99.801,1410.0
99.767,1410.0
115.402,1380.0
115.47,1380.0
99.869,1410.0
99.835,1410.0
115.47,1380.0
99.869,1410.0
99.835,1410.0
99.801,1410.0
115.436,1380.0
99.835,1410.0
115.47,1380.0
99.869,1410.0
99.835,1410.0
115.47,1380.0
99.7,1410.0
115.335,1380.0
99.734,1410.0
99.7,1410.0
115.335,1380.0
99.734,1410.0
99.7,1410.0
99.666,1410.0
115.301,1380.0
99.7,1410.0
115.335,1380.0
99.734,1410.0
99.7,1410.0
99.666,1410.0
99.632,1410.0
115.267,1380.0
99.666,1410.0
115.301,1380.0
99.7,1410.0
99.666,1410.0
115.301,1380.0
99.7,1410.0
99.666,1410.0
99.632,1410.0
115.267,1380.0
99.666,1410.0
115.301,1380.0
99.7,1410.0
99.666,1410.0
115.301,1380.0
99.7,1410.0
99.666,1410.0
99.632,1410.0
99.598,1410.0
115.233,1380.0
115.301,1380.0
99.7,1410.0
115.335,1380.0
99.734,1410.0
99.7,1410.0
99.666,1410.0
99.632,1410.0
99.598,1410.0
115.233,1380.0
115.301,1380.0
115.369,1380.0
99.768,1410.0
99.734,1410.0
99.7,1410.0
99.666,1410.0
99.632,1410.0
115.267,1380.0
115.335,1380.0
99.734,1410.0
99.7,1410.0
115.335,1380.0
99.734,1410.0
99.7,1410.0
99.666,1410.0
99.632,1410.0
115.267,1380.0
99.666,1410.0
99.632,1410.0
115.267,1380.0
115.335,1380.0
99.734,1410.0
84.031,1440.0
99.564,1410.0
115.199,1380.0
115.267,1380.0
99.666,1410.0
99.632,1410.0
115.267,1380.0
99.666,1410.0
99.632,1410.0
99.598,1410.0
115.233,1380.0
99.632,1410.0
99.598,1410.0
115.233,1380.0
99.632,1410.0
99.598,1410.0
115.233,1380.0
99.632,1410.0
99.598,1410.0
99.564,1410.0
115.199,1380.0
99.598,1410.0
99.564,1410.0
115.199,1380.0
115.267,1380.0
83.997,1440.0
99.53,1410.0
115.165,1380.0
99.564,1410.0
115.199,1380.0
99.598,1410.0
115.233,1380.0
99.632,1410.0
99.598,1410.0
99.564,1410.0
99.53,1410.0
115.165,1380.0
99.564,1410.0
115.199,1380.0
99.598,1410.0
115.233,1380.0
99.632,1410.0
99.598,1410.0
99.564,1410.0
99.53,1410.0
115.165,1380.0
115.233,1380.0
99.632,1410.0
99.598,1410.0
115.233,1380.0
99.632,1410.0
99.598,1410.0
99.564,1410.0
115.199,1380.0
99.598,1410.0
99.564,1410.0
115.199,1380.0
115.267,1380.0
99.666,1410.0
99.632,1410.0
99.598,1410.0
99.564,1410.0
99.53,1410.0
115.165,1380.0
115.233,1380.0
99.632,1410.0
99.598,1410.0
115.233,1380.0
99.632,1410.0
99.598,1410.0
99.564,1410.0
99.53,1410.0
115.165,1380.0
115.233,1380.0
99.632,1410.0
99.598,1410.0
99.564,1410.0
99.53,1410.0
115.165,1380.0
99.564,1410.0
99.53,1410.0
115.165,1380.0
99.564,1410.0
115.199,1380.0
99.598,1410.0
99.564,1410.0
99.53,1410.0
99.496,1410.0
99.462,1410.0
115.097,1380.0
115.165,1380.0
99.564,1410.0
99.53,1410.0
99.496,1410.0
115.131,1380.0
99.53,1410.0
99.496,1410.0
115.131,1380.0
99.53,1410.0
99.496,1410.0
115.131,1380.0
99.53,1410.0
99.496,1410.0
99.462,1410.0
115.097,1380.0
99.496,1410.0
115.131,1380.0
99.53,1410.0
99.496,1410.0
115.131,1380.0
99.53,1410.0
99.496,1410.0
99.462,1410.0
115.097,1380.0
99.496,1410.0
115.131,1380.0
99.53,1410.0
99.496,1410.0
115.131,1380.0
99.53,1410.0
99.496,1410.0
99.462,1410.0
115.097,1380.0
99.496,1410.0
99.462,1410.0
115.097,1380.0
99.496,1410.0
115.131,1380.0
99.53,1410.0
99.496,1410.0
99.462,1410.0
99.428,1410.0
115.063,1380.0
99.462,1410.0
99.394,1410.0
115.029,1380.0
99.428,1410.0
99.394,1410.0
99.36,1410.0
114.995,1380.0
99.394,1410.0
115.029,1380.0
99.428,1410.0
99.394,1410.0
99.36,1410.0
99.326,1410.0
114.961,1380.0
115.029,1380.0
99.428,1410.0
99.394,1410.0
99.36,1410.0
114.995,1380.0
99.394,1410.0
99.36,1410.0
99.326,1410.0
114.961,1380.0
99.36,1410.0
114.995,1380.0
99.394,1410.0
99.36,1410.0
114.995,1380.0
99.394,1410.0
99.36,1410.0
99.326,1410.0
114.961,1380.0
115.029,1380.0
99.428,1410.0
99.394,1410.0
99.36,1410.0
99.326,1410.0
114.961,1380.0
99.36,1410.0
114.995,1380.0
99.394,1410.0
99.36,1410.0
114.995,1380.0
99.394,1410.0
99.36,1410.0
99.326,1410.0
114.961,1380.0
99.36,1410.0
99.326,1410.0
114.961,1380.0
115.029,1380.0
99.428,1410.0
99.394,1410.0
99.36,1410.0
99.326,1410.0
114.961,1380.0
99.36,1410.0
114.995,1380.0
99.394,1410.0
115.029,1380.0
99.428,1410.0
99.394,1410.0
99.36,1410.0
99.326,1410.0
114.961,1380.0
99.36,1410.0
114.995,1380.0
99.394,1410.0
99.36,1410.0
114.995,1380.0
99.394,1410.0
99.36,1410.0
99.326,1410.0
114.961,1380.0
99.36,1410.0
99.326,1410.0
114.961,1380.0
99.36,1410.0
99.326,1410.0
114.961,1380.0
99.36,1410.0
99.326,1410.0
99.292,1410.0
114.927,1380.0
99.326,1410.0
114.961,1380.0
99.36,1410.0
99.326,1410.0
99.292,1410.0
114.927,1380.0
99.326,1410.0
114.961,1380.0
99.36,1410.0
99.326,1410.0
114.961,1380.0
99.36,1410.0
99.326,1410.0
114.961,1380.0
99.36,1410.0
99.326,1410.0
114.961,1380.0
99.36,1410.0
114.995,1380.0
99.394,1410.0
99.36,1410.0
99.326,1410.0
99.292,1410.0
114.927,1380.0
114.995,1380.0
99.394,1410.0
99.36,1410.0
114.995,1380.0
99.394,1410.0
99.36,1410.0
99.326,1410.0
114.961,1380.0
99.36,1410.0
114.995,1380.0
99.394,1410.0
115.029,1380.0
99.428,1410.0
99.394,1410.0
99.36,1410.0
114.995,1380.0
99.394,1410.0
99.36,1410.0
114.995,1380.0
99.394,1410.0
115.029,1380.0
99.428,1410.0
99.394,1410.0
99.36,1410.0
99.326,1410.0
114.961,1380.0
115.029,1380.0
99.428,1410.0
99.394,1410.0
99.36,1410.0
114.995,1380.0
99.394,1410.0
99.36,1410.0
99.326,1410.0
114.961,1380.0
99.36,1410.0
114.995,1380.0
99.394,1410.0
99.361,1410.0
114.996,1380.0
99.395,1410.0
99.361,1410.0
99.327,1410.0
114.962,1380.0
99.361,1410.0
114.996,1380.0
99.395,1410.0
99.361,1410.0
99.327,1410.0
114.962,1380.0
99.361,1410.0
99.327,1410.0
114.962,1380.0
115.03,1380.0
99.429,1410.0
99.395,1410.0
99.361,1410.0
99.327,1410.0
114.962,1380.0
99.361,1410.0
114.996,1380.0
99.395,1410.0
115.03,1380.0
99.429,1410.0
99.395,1410.0
99.361,1410.0
99.327,1410.0
114.962,1380.0
115.03,1380.0
99.429,1410.0
99.395,1410.0
99.361,1410.0
114.996,1380.0
115.064,1380.0
99.463,1410.0
83.76,1440.0
99.293,1410.0
114.928,1380.0
114.996,1380.0
115.064,1380.0
99.463,1410.0
99.429,1410.0
99.395,1410.0
115.03,1380.0
99.429,1410.0
99.395,1410.0
99.361,1410.0
114.996,1380.0
99.395,1410.0
115.03,1380.0
115.098,1380.0
83.828,1440.0
99.361,1410.0
115.03,1380.0
99.429,1410.0
99.395,1410.0
115.03,1380.0
99.429,1410.0
99.395,1410.0
99.361,1410.0
114.996,1380.0
115.064,1380.0
99.463,1410.0
99.429,1410.0
115.064,1380.0
99.463,1410.0
99.429,1410.0
99.395,1410.0
99.361,1410.0
114.996,1380.0
115.064,1380.0
99.463,1410.0
115.098,1380.0
99.497,1410.0
99.463,1410.0
99.429,1410.0
99.395,1410.0
115.03,1380.0
115.098,1380.0
99.497,1410.0
99.463,1410.0
115.098,1380.0
99.497,1410.0
99.463,1410.0
115.098,1380.0
99.497,1410.0
99.463,1410.0
115.098,1380.0
99.497,1410.0
115.132,1380.0
99.531,1410.0
99.497,1410.0
115.132,1380.0
99.531,1410.0
99.497,1410.0
115.132,1380.0
99.531,1410.0
99.497,1410.0
115.132,1380.0
99.531,1410.0
99.497,1410.0
99.463,1410.0
115.098,1380.0
115.166,1380.0
99.565,1410.0
99.531,1410.0
115.166,1380.0
99.565,1410.0
99.531,1410.0
99.497,1410.0
115.132,1380.0
99.531,1410.0
115.166,1380.0
99.565,1410.0
115.2,1380.0
99.599,1410.0
99.565,1410.0
115.2,1380.0
99.599,1410.0
99.565,1410.0
115.2,1380.0
99.599,1410.0
99.565,1410.0
115.2,1380.0
115.268,1380.0
99.667,1410.0
99.633,1410.0
99.599,1410.0
99.565,1410.0
115.2,1380.0
115.268,1380.0
